iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,Vaccination,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,positive_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred
BGD,Asia,Bangladesh,29-07-21,1226253,15271,20255,239,7163.263,89.207,1,118.321,1.396,7666205,52282,45.267,0.309,0.2983,11189663,6883277,4306386,,268787,6.54,4.02,2.52,
BGD,Asia,Bangladesh,30-07-21,1240115,13862,20467,212,7244.239,80.976,1,119.56,1.238,7711249,45044,45.533,0.266,0.2988,11734447,7428061,4306386,,544784,6.85,4.34,2.52,
BGD,Asia,Bangladesh,31-07-21,1249484,9369,20685,218,7298.969,54.73,1,120.833,1.273,7742229,30980,45.716,0.183,0.2975,12849265,8520221,4329044,,1114818,7.51,4.98,2.53,
BGD,Asia,Bangladesh,01-08-21,1264328,14844,20916,231,7385.682,86.713,1,122.183,1.349,7791758,49529,46.008,0.292,0.2975,13141815,8803650,4338165,,292550,7.68,5.14,2.53,
BGD,Asia,Bangladesh,02-08-21,1280317,15989,21162,246,7479.083,93.401,1,123.62,1.437,7845220,53462,46.324,0.316,0.2976,13455373,9105713,4349660,,313558,7.86,5.32,2.54,
BGD,Asia,Bangladesh,03-08-21,1296093,15776,21397,235,7571.24,92.157,1,124.992,1.373,7900504,55284,46.65,0.326,0.2977,14103674,9715105,4388569,,648301,8.24,5.68,2.56,
BGD,Asia,Bangladesh,04-08-21,1309910,13817,21638,241,7651.953,80.713,1,126.4,1.408,7950018,49514,46.943,0.292,0.2943,,,,,,,,,
BGD,Asia,Bangladesh,05-08-21,1322654,12744,21902,264,7726.398,74.445,1,127.942,1.542,7997013,46995,47.22,0.277,0.2914,14510568,10060879,4449689,,,8.48,5.88,2.6,
BGD,Asia,Bangladesh,06-08-21,1335260,12606,22150,248,7800.037,73.639,1,129.391,1.449,8045028,48015,47.504,0.284,0.2851,,,,,,,,,
BGD,Asia,Bangladesh,07-08-21,1343396,8136,22411,261,7847.564,47.527,1,130.916,1.525,8076742,31714,47.691,0.187,0.2807,14699590,10235458,4464132,,,8.59,5.98,2.61,
BGD,Asia,Bangladesh,08-08-21,1353695,10299,22652,241,7907.727,60.163,1,132.324,1.408,8118745,42003,47.939,0.248,0.2733,17678802,13159099,4519703,,2979212,10.33,7.69,2.64,
BGD,Asia,Bangladesh,09-08-21,1365158,11463,22897,245,7974.689,66.962,1,133.755,1.431,8165952,47207,48.218,0.279,0.2645,18675672,14062404,4613268,,996870,10.91,8.21,2.69,
BGD,Asia,Bangladesh,10-08-21,1376322,11164,23161,264,8039.904,65.215,1,135.297,1.542,8213376,47424,48.498,0.28,0.2564,19288874,14556745,4732129,,613202,11.27,8.5,2.76,
BGD,Asia,Bangladesh,11-08-21,1386742,10420,23398,237,8100.774,60.869,1,136.681,1.384,8257806,44430,48.76,0.262,0.2496,19785800,14875182,4910618,,496926,11.56,8.69,2.87,
BGD,Asia,Bangladesh,12-08-21,1396868,10126,23613,215,8159.925,59.152,1,137.937,1.256,8302884,45078,49.026,0.266,0.2426,20198481,15128897,5069584,,412681,11.8,8.84,2.96,
BGD,Asia,Bangladesh,13-08-21,1405333,8465,23810,197,8209.374,49.449,1,139.088,1.151,8343525,40641,49.266,0.24,0.2348,20362016,15210889,5151127,,163535,11.89,8.89,3.01,
BGD,Asia,Bangladesh,14-08-21,1412218,6885,23988,178,8249.594,40.219,1,140.128,1.04,8376855,33330,49.463,0.197,0.2293,20641652,15417404,5224248,,279636,12.06,9.01,3.05,
BGD,Asia,Bangladesh,15-08-21,1418902,6684,24175,187,8288.639,39.045,1,141.22,1.092,8409856,33001,49.658,0.195,0.224,20918340,15567318,5351022,,276688,12.22,9.09,3.13,
BGD,Asia,Bangladesh,16-08-21,1425861,6959,24349,174,8329.291,40.652,1,142.237,1.016,8442871,33015,49.853,0.195,0.2192,20992637,15567318,5425319,,74297,12.26,9.09,3.17,
BGD,Asia,Bangladesh,17-08-21,1433396,7535,24547,198,8373.307,44.016,1,143.393,1.157,8482149,39278,50.085,0.232,0.2124,21432342,15742198,5690144,,439705,12.52,9.2,3.32,
BGD,Asia,Bangladesh,18-08-21,1440644,7248,24719,172,8415.647,42.34,1,144.398,1.005,8523163,41014,50.327,0.242,0.2031,21767854,15898019,5869835,,335512,12.72,9.29,3.43,
BGD,Asia,Bangladesh,19-08-21,1447210,6566,24878,159,8454.003,38.356,1,145.327,0.929,8560389,37226,50.547,0.22,0.1955,22166720,16083447,6083273,,398866,12.95,9.4,3.55,
BGD,Asia,Bangladesh,20-08-21,1453203,5993,25023,145,8489.011,35.009,1,146.174,0.847,8595281,34892,50.753,0.206,0.1901,,,,,,,,,
BGD,Asia,Bangladesh,21-08-21,1457194,3991,25143,120,8512.325,23.314,1,146.875,0.701,8619163,23882,50.894,0.141,0.1856,22415481,16258753,6156728,,,13.09,9.5,3.6,
BGD,Asia,Bangladesh,22-08-21,1461998,4804,25282,139,8540.388,28.063,1,147.687,0.812,8650852,31689,51.081,0.187,0.1788,22813877,16491181,6322696,,398396,13.33,9.63,3.69,
BGD,Asia,Bangladesh,23-08-21,1467715,5717,25399,117,8573.784,33.396,1,148.37,0.683,8687641,36789,51.298,0.217,0.171,23267430,16765756,6501674,,453553,13.59,9.79,3.8,
BGD,Asia,Bangladesh,24-08-21,1472964,5249,25513,114,8604.447,30.662,1,149.036,0.666,8722349,34708,51.503,0.205,0.1647,23737677,17054356,6683321,,470247,13.87,9.96,3.9,
BGD,Asia,Bangladesh,25-08-21,1477930,4966,25627,114,8633.456,29.009,1,149.702,0.666,8755989,33640,51.702,0.199,0.1601,24251390,17348143,6903247,,513713,14.17,10.13,4.03,
BGD,Asia,Bangladesh,26-08-21,1482628,4698,25729,102,8660.9,27.444,1,150.298,0.596,8790100,34111,51.903,0.201,0.1542,24781134,17648128,7133006,,529744,14.48,10.31,4.17,
BGD,Asia,Bangladesh,27-08-21,1486153,3525,25846,117,8681.492,20.592,1,150.982,0.683,8817678,27578,52.066,0.163,0.1482,,,,,,,,,
BGD,Asia,Bangladesh,28-08-21,1489589,3436,25926,80,8701.563,20.072,1,151.449,0.467,8842807,25129,52.214,0.148,0.1449,,,,,,,,,
BGD,Asia,Bangladesh,29-08-21,1493537,3948,26015,89,8724.626,23.063,1,151.969,0.52,8870728,27921,52.379,0.165,0.1434,25542041,18131561,7410480,,,14.92,10.59,4.33,
BGD,Asia,Bangladesh,30-08-21,1497261,3724,26109,94,8746.38,21.754,1,152.518,0.549,8901583,30855,52.561,0.182,0.1381,,,,,,,,,
BGD,Asia,Bangladesh,31-08-21,1500618,3357,26195,86,8765.99,19.61,1,153.02,0.502,8929680,28097,52.727,0.166,0.1334,26471819,18580195,7891624,,,15.46,10.85,4.61,
BGD,Asia,Bangladesh,01-09-21,1503680,3062,26274,79,8783.877,17.887,1,153.482,0.461,8959974,30294,52.906,0.179,0.1262,,,,,,,,,
BGD,Asia,Bangladesh,02-09-21,1507116,3436,26362,88,8803.949,20.072,1,153.996,0.514,8992999,33025,53.101,0.195,0.1207,26993280,18746000,8247280,,,15.77,10.95,4.82,
BGD,Asia,Bangladesh,03-09-21,1510283,3167,26432,70,8822.449,18.5,1,154.405,0.409,9022437,29438,53.275,0.174,0.1178,,,,,,,,,
BGD,Asia,Bangladesh,04-09-21,1512026,1743,26493,61,8832.631,10.182,1,154.761,0.356,9040187,17750,53.38,0.105,0.1137,27343557,18945025,8398532,,,15.97,11.07,4.91,
BGD,Asia,Bangladesh,05-09-21,1514456,2430,26563,70,8846.826,14.195,1,155.17,0.409,9065350,25163,53.528,0.149,0.1075,27715325,19150115,8565210,,371768,16.19,11.19,5,
BGD,Asia,Bangladesh,06-09-21,1517166,2710,26628,65,8862.657,15.831,1,155.55,0.38,9092945,27595,53.691,0.163,0.104,28074272,19340488,8733784,,358947,16.4,11.3,5.1,
BGD,Asia,Bangladesh,07-09-21,1519805,2639,26684,56,8878.073,15.416,1,155.877,0.327,9120178,27233,53.852,0.161,0.1007,28576527,19613839,8962688,,502255,16.69,11.46,5.24,
BGD,Asia,Bangladesh,08-09-21,1522302,2497,26736,52,8892.659,14.586,1,156.181,0.304,9147706,27528,54.015,0.163,0.0992,31596628,19840998,11755630,,3020101,18.46,11.59,6.87,
BGD,Asia,Bangladesh,09-09-21,1524890,2588,26794,58,8907.777,15.118,1,156.519,0.339,9177247,29541,54.189,0.174,0.0965,32751434,20141795,12609639,,1154806,19.13,11.77,7.37,
BGD,Asia,Bangladesh,10-09-21,1527215,2325,26832,38,8921.359,13.582,1,156.741,0.222,9204125,26878,54.348,0.159,0.0932,,,,,,,,,
BGD,Asia,Bangladesh,11-09-21,1528542,1327,26880,48,8929.111,7.752,1,157.022,0.28,9222994,18869,54.459,0.111,0.0903,33713954,20436050,13277904,,,19.69,11.94,7.76,
BGD,Asia,Bangladesh,12-09-21,1530413,1871,26931,51,8940.04,10.93,1,157.32,0.298,9248068,25074,54.607,0.148,0.0873,34288574,20656175,13632399,,574620,20.03,12.07,7.96,
BGD,Asia,Bangladesh,13-09-21,1532366,1953,26972,41,8951.449,11.409,1,157.559,0.24,9273456,25388,54.757,0.15,0.0842,34779989,20911189,13868800,,491415,20.32,12.22,8.1,
BGD,Asia,Bangladesh,14-09-21,1534440,2074,27007,35,8963.564,12.115,1,157.764,0.204,9305180,31724,54.944,0.187,0.0791,35188485,21139916,14048569,,408496,20.56,12.35,8.21,
BGD,Asia,Bangladesh,15-09-21,1536341,1901,27058,51,8974.669,11.105,1,158.062,0.298,9333795,28615,55.113,0.169,0.0754,35483633,21323646,14159987,,295148,20.73,12.46,8.27,
BGD,Asia,Bangladesh,16-09-21,1538203,1862,27109,51,8985.546,10.877,1,158.36,0.298,9364944,31149,55.297,0.184,0.0709,35861843,21559401,14302442,,378210,20.95,12.59,8.35,
BGD,Asia,Bangladesh,17-09-21,1540110,1907,27147,38,8996.686,11.14,1,158.582,0.222,9394700,29756,55.473,0.176,0.0677,,,,,,,,,
BGD,Asia,Bangladesh,18-09-21,1541300,1190,27182,35,9003.637,6.951,1,158.786,0.204,9414368,19668,55.589,0.116,0.0667,36298150,21836090,14462060,,,21.2,12.76,8.45,
BGD,Asia,Bangladesh,19-09-21,1542683,1383,27225,43,9011.716,8.079,1,159.037,0.251,9438991,24623,55.735,0.145,0.0643,36832791,22148103,14684688,,534641,21.52,12.94,8.58,
BGD,Asia,Bangladesh,20-09-21,1544238,1555,27251,26,9020.8,9.084,1,159.189,0.152,9466422,27431,55.897,0.162,0.0615,37400947,22491063,14909884,,568156,21.85,13.14,8.71,
BGD,Asia,Bangladesh,21-09-21,1545800,1562,27277,26,9029.925,9.125,1,159.341,0.152,9499749,33327,56.093,0.197,0.0584,37936542,22821357,15115185,,535595,22.16,13.33,8.83,
BGD,Asia,Bangladesh,22-09-21,1547176,1376,27313,36,9037.963,8.038,1,159.551,0.21,9528485,28736,56.263,0.17,0.0557,38516436,23164422,15352014,,579894,22.5,13.53,8.97,
BGD,Asia,Bangladesh,23-09-21,1548320,1144,27337,24,9044.645,6.683,1,159.691,0.14,9553305,24820,56.41,0.147,0.0537,39118015,23509860,15608155,,601579,22.85,13.73,9.12,
BGD,Asia,Bangladesh,24-09-21,1549553,1233,27368,31,9051.848,7.203,1,159.873,0.181,9580446,27141,56.57,0.16,0.0508,,,,,,,,,
BGD,Asia,Bangladesh,25-09-21,1550371,818,27393,25,9056.627,4.778,1,160.019,0.146,9598264,17818,56.675,0.105,0.0493,39638948,23783472,15855476,,,23.16,13.89,9.26,
BGD,Asia,Bangladesh,26-09-21,1551351,980,27414,21,9062.351,5.725,1,160.141,0.123,9620485,22221,56.806,0.131,0.0478,40317634,24194096,16123538,,678686,23.55,14.13,9.42,
BGD,Asia,Bangladesh,27-09-21,1552563,1212,27439,25,9069.431,7.08,1,160.287,0.146,9648272,27787,56.97,0.164,0.0458,40976791,24575140,16401651,,659157,23.94,14.36,9.58,
BGD,Asia,Bangladesh,28-09-21,1553873,1310,27470,31,9077.084,7.652,1,160.468,0.181,9677458,29186,57.143,0.172,0.0454,41466455,24877392,16589063,,489664,24.22,14.53,9.69,
BGD,Asia,Bangladesh,29-09-21,1555051,1178,27487,17,9083.965,6.881,1,160.568,0.099,9706057,28599,57.311,0.169,0.0443,48225447,31502515,16722932,,6758992,28.17,18.4,9.77,
BGD,Asia,Bangladesh,30-09-21,1555911,860,27510,23,9088.989,5.024,1,160.702,0.134,9732626,26569,57.468,0.157,0.0423,,,,,,,,,
BGD,Asia,Bangladesh,01-10-21,1556758,847,27531,21,9093.937,4.948,1,160.825,0.123,9757296,24670,57.614,0.146,0.0407,49559691,32688608,16871083,,,28.95,19.1,9.86,
BGD,Asia,Bangladesh,02-10-21,1557347,589,27555,24,9097.377,3.441,1,160.965,0.14,9774579,17283,57.716,0.102,0.0396,,,,,,,,,
BGD,Asia,Bangladesh,03-10-21,1557964,617,27573,18,9100.982,3.604,1,161.07,0.105,9795825,21246,57.842,0.125,0.0377,50785915,33663082,17122833,,,29.67,19.66,10,
BGD,Asia,Bangladesh,04-10-21,1558758,794,27591,18,9105.62,4.638,1,161.175,0.105,9820753,24928,57.989,0.147,0.0359,51375351,34114445,17260906,,589436,30.01,19.93,10.08,
BGD,Asia,Bangladesh,05-10-21,1559452,694,27614,23,9109.674,4.054,1,161.31,0.134,9846252,25499,58.139,0.151,0.0331,51928350,34525911,17402439,,552999,30.33,20.17,10.17,
BGD,Asia,Bangladesh,06-10-21,1560155,703,27635,21,9113.781,4.107,1,161.432,0.123,9870628,24376,58.283,0.144,0.031,52528324,34972074,17556250,,599974,30.68,20.43,10.26,
BGD,Asia,Bangladesh,07-10-21,1560818,663,27647,12,9117.654,3.873,1,161.502,0.07,9892949,22321,58.415,0.132,0.0306,53089129,35378370,17710759,,560805,31.01,20.67,10.35,
BGD,Asia,Bangladesh,08-10-21,1561463,645,27654,7,9121.421,3.768,1,161.543,0.041,9916251,23302,58.553,0.138,0.0296,,,,,,,,,
BGD,Asia,Bangladesh,09-10-21,1561878,415,27674,20,9123.846,2.424,1,161.66,0.117,9933176,16925,58.653,0.1,0.0286,53280648,35513117,17767531,,,31.12,20.75,10.38,
BGD,Asia,Bangladesh,10-10-21,1562359,481,27688,14,9126.655,2.81,1,161.742,0.082,9953531,20355,58.773,0.12,0.0279,54191063,36162135,18028928,,910415,31.66,21.12,10.53,
BGD,Asia,Bangladesh,11-10-21,1562958,599,27699,11,9130.155,3.499,1,161.806,0.064,9976724,23193,58.91,0.137,0.0269,54798986,36580037,18218949,,607923,32.01,21.37,10.64,
BGD,Asia,Bangladesh,12-10-21,1563501,543,27713,14,9133.327,3.172,1,161.888,0.082,9999879,23155,59.046,0.137,0.0264,55279822,36897472,18382350,,480836,32.29,21.55,10.74,
BGD,Asia,Bangladesh,13-10-21,1564019,518,27730,17,9136.352,3.026,1,161.987,0.099,10022032,22153,59.177,0.131,0.0255,55723900,37180111,18543789,,444078,32.55,21.72,10.83,
BGD,Asia,Bangladesh,14-10-21,1564485,466,27737,7,9139.075,2.722,1,162.028,0.041,10043600,21568,59.305,0.127,0.0243,56118944,37436111,18682833,,395044,32.78,21.87,10.91,
BGD,Asia,Bangladesh,15-10-21,1564881,396,27746,9,9141.388,2.313,1,162.081,0.053,10062580,18980,59.417,0.112,0.0234,,,,,,,,,
BGD,Asia,Bangladesh,16-10-21,1565174,293,27752,6,9143.1,1.712,1,162.116,0.035,10078160,15580,59.509,0.092,0.0227,56133021,37450120,18682901,,,32.79,21.88,10.91,
BGD,Asia,Bangladesh,17-10-21,1565488,314,27768,16,9144.934,1.834,1,162.209,0.093,10096257,18097,59.615,0.107,0.0219,56317857,37575990,18741867,,184836,32.9,21.95,10.95,
BGD,Asia,Bangladesh,18-10-21,1565827,339,27778,10,9146.914,1.98,1,162.268,0.058,10115069,18812,59.727,0.111,0.0207,57279405,38180638,19098767,,961548,33.46,22.3,11.16,
BGD,Asia,Bangladesh,19-10-21,1566296,469,27785,7,9149.654,2.74,1,162.308,0.041,10136377,21308,59.852,0.126,0.0205,57876338,38544256,19332082,,596933,33.81,22.52,11.29,
BGD,Asia,Bangladesh,20-10-21,1566664,368,27791,6,9151.803,2.15,1,162.344,0.035,10156770,20393,59.973,0.12,0.0196,,,,,,,,,
BGD,Asia,Bangladesh,21-10-21,1566907,243,27801,10,9153.223,1.42,1,162.402,0.058,10172858,16088,60.068,0.095,0.0187,58438612,38875016,19563596,,,34.14,22.71,11.43,
BGD,Asia,Bangladesh,22-10-21,1567139,232,27805,4,9154.578,1.355,1,162.425,0.023,10189958,17100,60.169,0.101,0.0177,,,,,,,,,
BGD,Asia,Bangladesh,23-10-21,1567417,278,27814,9,9156.202,1.624,1,162.478,0.053,10205000,15042,60.258,0.089,0.0177,60153454,39888958,20264496,,,35.14,23.3,11.84,
BGD,Asia,Bangladesh,24-10-21,1567692,275,27823,9,9157.809,1.606,1,162.53,0.053,10223485,18485,60.367,0.109,0.0173,,,,,,,,,
BGD,Asia,Bangladesh,25-10-21,1567981,289,27828,5,9159.497,1.688,1,162.56,0.029,10244258,20773,60.489,0.123,0.0167,60871683,40281045,20590638,,,35.56,23.53,12.03,
BGD,Asia,Bangladesh,26-10-21,1568257,276,27834,6,9161.109,1.612,1,162.595,0.035,10263442,19184,60.603,0.113,0.0154,,,,,,,,,
BGD,Asia,Bangladesh,27-10-21,1568563,306,27841,7,9162.897,1.788,1,162.636,0.041,10283393,19951,60.72,0.118,0.015,,,,,,,,,
BGD,Asia,Bangladesh,28-10-21,1568857,294,27847,6,9164.614,1.717,1,162.671,0.035,10302928,19535,60.836,0.115,0.015,,,,,,,,,
BGD,Asia,Bangladesh,29-10-21,1569162,305,27854,7,9166.396,1.782,1,162.712,0.041,10320739,17811,60.941,0.105,0.0155,,,,,,,,,
BGD,Asia,Bangladesh,30-10-21,1569328,166,27862,8,9167.365,0.97,1,162.758,0.047,10333979,13240,61.019,0.078,0.0148,,,,,,,,,
BGD,Asia,Bangladesh,31-10-21,1569539,211,27868,6,9168.598,1.233,1,162.793,0.035,10351205,17226,61.121,0.102,0.0145,70510078,41784170,28725908,,,41.19,24.41,16.78,
BGD,Asia,Bangladesh,01-11-21,1569753,214,27870,2,9169.848,1.25,1,162.805,0.012,10370939,19734,61.237,0.117,0.014,71392153,42156550,29235603,,882075,41.7,24.63,17.08,
BGD,Asia,Bangladesh,02-11-21,1569982,229,27873,3,9171.186,1.338,1,162.823,0.018,10390970,20031,61.356,0.118,0.0135,72027089,42464397,29562692,,634936,42.08,24.81,17.27,
BGD,Asia,Bangladesh,03-11-21,1570238,256,27880,7,9172.681,1.495,1,162.863,0.041,10410493,19523,61.471,0.115,0.0132,72711848,42816155,29895693,,684759,42.48,25.01,17.46,
BGD,Asia,Bangladesh,04-11-21,1570485,247,27887,7,9174.124,1.443,1,162.904,0.041,10429183,18690,61.581,0.11,0.0129,73306117,43100706,30205411,,594269,42.82,25.18,17.64,
BGD,Asia,Bangladesh,05-11-21,1570485,0,27887,0,9174.124,0,1,162.904,0,10446629,17446,61.684,0.103,0.0105,,,,,,,,,
BGD,Asia,Bangladesh,06-11-21,1570835,350,27891,4,9176.169,2.045,1,162.928,0.023,10459701,13072,61.762,0.077,0.012,73875852,43356721,30519131,,,43.16,25.33,17.83,
BGD,Asia,Bangladesh,07-11-21,1571013,178,27895,4,9177.209,1.04,1,162.951,0.023,10474935,15234,61.851,0.09,0.0119,75557364,44688518,30868846,,1681512,44.14,26.11,18.03,
BGD,Asia,Bangladesh,08-11-21,1571228,215,27901,6,9178.464,1.256,1,162.986,0.035,10491747,16812,61.951,0.099,0.0122,76877974,45591578,31286396,,1320610,44.91,26.63,18.28,
BGD,Asia,Bangladesh,09-11-21,1571434,206,27904,3,9179.668,1.203,1,163.004,0.018,10509277,17530,62.054,0.104,0.0123,78356722,46730449,31626273,,1478748,45.77,27.3,18.47,
BGD,Asia,Bangladesh,10-11-21,1571669,235,27906,2,9181.041,1.373,1,163.015,0.012,10527264,17987,62.16,0.106,0.0123,81082237,49114910,31967327,,2725515,47.36,28.69,18.67,
BGD,Asia,Bangladesh,11-11-21,1571906,237,27907,1,9182.425,1.384,1,163.021,0.006,10546808,19544,62.276,0.115,0.0121,82592588,50328975,32263613,,1510351,48.25,29.4,18.85,
BGD,Asia,Bangladesh,12-11-21,1572127,221,27912,5,9183.716,1.291,1,163.05,0.029,10564039,17231,62.378,0.102,0.014,,,,,,,,,
BGD,Asia,Bangladesh,13-11-21,1572278,151,27918,6,9184.598,0.882,1,163.085,0.035,10577608,13569,62.458,0.08,0.0122,83837945,51299236,32538709,,,48.97,29.97,19.01,
BGD,Asia,Bangladesh,14-11-21,1572501,223,27922,4,9185.901,1.303,1,163.109,0.023,10597125,19517,62.573,0.115,0.0122,84319490,51510392,32809098,,481545,49.26,30.09,19.17,
BGD,Asia,Bangladesh,15-11-21,1572735,234,27926,4,9187.268,1.367,1,163.132,0.023,10614825,17700,62.677,0.105,0.0122,84936742,51788929,33147813,,617252,49.62,30.25,19.36,
BGD,Asia,Bangladesh,16-11-21,1572948,213,27928,2,9188.512,1.244,1,163.144,0.012,10635589,20764,62.8,0.123,0.012,,,,,,,,,
BGD,Asia,Bangladesh,17-11-21,1573214,266,27934,6,9190.066,1.554,1,163.179,0.035,10655259,19670,62.916,0.116,0.0121,86266596,52526916,33739680,,,50.39,30.68,19.71,
BGD,Asia,Bangladesh,18-11-21,1573458,244,27939,5,9191.491,1.425,1,163.208,0.029,10674766,19507,63.031,0.115,0.0121,86995218,52995353,33999865,,728622,50.82,30.96,19.86,
BGD,Asia,Bangladesh,19-11-21,1573711,253,27946,7,9192.969,1.478,1,163.249,0.041,10692890,18124,63.138,0.107,0.0123,,,,,,,,,
BGD,Asia,Bangladesh,20-11-21,1573889,178,27946,0,9194.009,1.04,1,163.249,0,10707997,15107,63.228,0.089,0.0124,,,,,,,,,
BGD,Asia,Bangladesh,21-11-21,1574088,199,27953,7,9195.171,1.162,1,163.29,0.041,10725132,17135,63.329,0.101,0.0124,,,,,,,,,
BGD,Asia,Bangladesh,22-11-21,1574352,264,27955,2,9196.714,1.542,1,163.302,0.012,10743746,18614,63.439,0.11,0.0125,,,,,,,,,
BGD,Asia,Bangladesh,23-11-21,1574636,284,27958,3,9198.373,1.659,1,163.319,0.018,10763314,19568,63.554,0.116,0.0132,,,,,,,,,
BGD,Asia,Bangladesh,24-11-21,1574948,312,27961,3,9200.195,1.823,1,163.337,0.018,10784316,21002,63.678,0.124,0.0134,91737886,56329974,35407912,,,53.59,32.91,20.68,
BGD,Asia,Bangladesh,25-11-21,1575185,237,27970,9,9201.58,1.384,1,163.389,0.053,10803204,18888,63.79,0.112,0.0134,92730087,57042291,35687796,,992201,54.17,33.32,20.85,
BGD,Asia,Bangladesh,26-11-21,1575424,239,27973,3,9202.976,1.396,1,163.407,0.018,10820120,16916,63.89,0.1,0.0135,,,,,,,,,
BGD,Asia,Bangladesh,27-11-21,1575579,155,27975,2,9203.881,0.905,1,163.418,0.012,10833582,13462,63.969,0.079,0.0135,93786656,57817590,35969066,,,54.79,33.77,21.01,
BGD,Asia,Bangladesh,28-11-21,1575784,205,27978,3,9205.079,1.198,1,163.436,0.018,10853393,19811,64.086,0.117,0.0132,93786813,57817590,35969223,,157,54.79,33.77,21.01,
BGD,Asia,Bangladesh,29-11-21,1576011,227,27980,2,9206.405,1.326,1,163.448,0.012,10870284,16891,64.186,0.1,0.0131,95707592,59286893,36420699,,1920779,55.91,34.63,21.28,
BGD,Asia,Bangladesh,30-11-21,1576284,273,27981,1,9208,1.595,1,163.453,0.006,10890086,19802,64.303,0.117,0.013,96434845,59839716,36595129,,727253,56.33,34.96,21.38,
BGD,Asia,Bangladesh,01-12-21,1576566,282,27983,2,9209.647,1.647,1,163.465,0.012,10908937,18851,64.414,0.111,0.013,98566118,61614159,36951959,,2131273,57.58,35.99,21.59,
BGD,Asia,Bangladesh,02-12-21,1576827,261,27986,3,9211.172,1.525,1,163.483,0.018,10929994,21057,64.538,0.124,0.013,99871848,62612672,37259176,,1305730,58.34,36.58,21.77,
BGD,Asia,Bangladesh,03-12-21,1577070,243,27989,3,9212.591,1.42,1,163.5,0.018,10947381,17387,64.641,0.103,0.0129,,,,,,,,,
BGD,Asia,Bangladesh,04-12-21,1577070,0,27989,0,9212.591,0,1,163.5,0,10963809,16428,64.738,0.097,0.0114,101198354,63639683,37558671,,,59.12,37.18,21.94,
BGD,Asia,Bangladesh,05-12-21,1577443,373,28001,12,9214.77,2.179,1,163.57,0.07,10982941,19132,64.851,0.113,0.0128,102108505,64284262,37824243,,910151,59.65,37.55,22.1,
BGD,Asia,Bangladesh,06-12-21,1577720,277,28005,4,9216.388,1.618,1,163.594,0.023,11002178,19237,64.965,0.114,0.013,103091820,64958515,38133305,,983315,60.22,37.95,22.28,
BGD,Asia,Bangladesh,07-12-21,1578011,291,28010,5,9218.088,1.7,1,163.623,0.029,11022192,20014,65.083,0.118,0.0131,103668706,65176140,38492566,,576886,60.56,38.07,22.49,
BGD,Asia,Bangladesh,08-12-21,1578288,277,28016,6,9219.706,1.618,1,163.658,0.035,11042741,20549,65.204,0.121,0.0129,105138474,65484710,39653764,,1469768,61.42,38.25,23.16,
BGD,Asia,Bangladesh,09-12-21,1578550,262,28016,0,9221.237,1.53,1,163.658,0,11064237,21496,65.331,0.127,0.0128,106575146,65835395,40739751,,1436672,62.26,38.46,23.8,
BGD,Asia,Bangladesh,10-12-21,1578819,269,28017,1,9222.808,1.571,1,163.664,0.006,11084289,20052,65.45,0.118,0.0128,,,,,,,,,
BGD,Asia,Bangladesh,11-12-21,1578996,177,28022,5,9223.842,1.034,1,163.693,0.029,11099921,15632,65.542,0.092,0.0141,,,,,,,,,
BGD,Asia,Bangladesh,12-12-21,1579325,329,28028,6,9225.764,1.922,1,163.728,0.035,11121533,21612,65.669,0.128,0.0136,,,,,,,,,
BGD,Asia,Bangladesh,13-12-21,1579710,385,28031,3,9228.013,2.249,1,163.746,0.018,11143570,22037,65.8,0.13,0.0141,,,,,,,,,
BGD,Asia,Bangladesh,14-12-21,1580005,295,28034,3,9229.736,1.723,1,163.763,0.018,11166440,22870,65.935,0.135,0.0138,,,,,,,,,
BGD,Asia,Bangladesh,15-12-21,1580302,297,28038,4,9231.471,1.735,1,163.786,0.023,11194593,28153,66.101,0.166,0.0133,,,,,,,,,
BGD,Asia,Bangladesh,16-12-21,1580559,257,28041,3,9232.972,1.501,1,163.804,0.018,11219796,25203,66.25,0.149,0.0129,,,,,,,,,
BGD,Asia,Bangladesh,17-12-21,1580750,191,28043,2,9234.088,1.116,1,163.816,0.012,11236106,16310,66.346,0.096,0.0127,,,,,,,,,
BGD,Asia,Bangladesh,18-12-21,1580872,122,28047,4,9234.801,0.713,1,163.839,0.023,11250097,13991,66.429,0.083,0.0125,,,,,,,,,
BGD,Asia,Bangladesh,19-12-21,1581083,211,28048,1,9236.033,1.233,1,163.845,0.006,11267429,17332,66.531,0.102,0.012,,,,,,,,,
BGD,Asia,Bangladesh,20-12-21,1581343,260,28050,2,9237.552,1.519,1,163.857,0.012,11287384,19955,66.649,0.118,0.0114,,,,,,,,,
BGD,Asia,Bangladesh,21-12-21,1581634,291,28051,1,9239.252,1.7,1,163.862,0.006,11308293,20909,66.772,0.123,0.0115,,,,,,,,,
BGD,Asia,Bangladesh,22-12-21,1581986,352,28052,1,9241.308,2.056,1,163.868,0.006,11327072,18779,66.883,0.111,0.0127,,,,,,,,,
